[TAILING] Tailing last 1000 lines for [all] processes (change the value with --lines option)
/root/.pm2/pm2.log last 1000 lines:
PM2        | 2017-05-16 19:02:33: App name:weapp id:0 online
PM2        | 2017-05-16 19:07:19: App name:weapp id:0 online
PM2        | 2017-05-16 19:07:19: App [weapp] with id [0] and pid [31472], exited with code [1] via signal [SIGINT]
PM2        | 2017-05-16 19:07:19: Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | 2017-05-16 19:07:19: App name:weapp id:0 online
PM2        | 2017-05-16 19:07:20: App [weapp] with id [0] and pid [31492], exited with code [1] via signal [SIGINT]
PM2        | 2017-05-16 19:07:20: Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | 2017-05-16 19:07:20: App name:weapp id:0 online
PM2        | 2017-05-16 19:07:20: App [weapp] with id [0] and pid [31512], exited with code [1] via signal [SIGINT]
PM2        | 2017-05-16 19:07:20: Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | 2017-05-16 19:07:20: App name:weapp id:0 online
PM2        | 2017-05-16 19:07:21: App [weapp] with id [0] and pid [31532], exited with code [1] via signal [SIGINT]
PM2        | 2017-05-16 19:07:21: Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | 2017-05-16 19:07:21: App name:weapp id:0 online
PM2        | 2017-05-16 19:07:22: App [weapp] with id [0] and pid [31552], exited with code [1] via signal [SIGINT]
PM2        | 2017-05-16 19:07:22: Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | 2017-05-16 19:07:22: App name:weapp id:0 online
PM2        | 2017-05-16 19:07:22: App [weapp] with id [0] and pid [31572], exited with code [1] via signal [SIGINT]
PM2        | 2017-05-16 19:07:22: Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | 2017-05-16 19:07:22: App name:weapp id:0 online
PM2        | 2017-05-16 19:07:23: App [weapp] with id [0] and pid [31592], exited with code [1] via signal [SIGINT]
PM2        | 2017-05-16 19:07:23: Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | 2017-05-16 19:07:23: App name:weapp id:0 online
PM2        | 2017-05-16 19:07:23: App [weapp] with id [0] and pid [31612], exited with code [1] via signal [SIGINT]
PM2        | 2017-05-16 19:07:23: Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | 2017-05-16 19:07:23: App name:weapp id:0 online
PM2        | 2017-05-16 19:07:24: App [weapp] with id [0] and pid [31632], exited with code [1] via signal [SIGINT]
PM2        | 2017-05-16 19:07:24: Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | 2017-05-16 19:07:24: App name:weapp id:0 online
PM2        | 2017-05-16 19:07:24: App [weapp] with id [0] and pid [31652], exited with code [1] via signal [SIGINT]
PM2        | 2017-05-16 19:07:24: Script /data/release/node-weapp-demo/app.js had too many unstable restarts (16). Stopped. "errored"
PM2        | 2017-05-16 19:07:59: Change detected on path business/wxPay2.js for app weapp - restarting
PM2        | 2017-05-16 19:07:59: Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | 2017-05-16 19:07:59: App name:weapp id:0 online
PM2        | 2017-05-16 19:07:59: Change detected on path business/wxPay2.js for app weapp - restarting
PM2        | 2017-05-16 19:07:59: Stopping app:weapp id:0
PM2        | 2017-05-16 19:07:59: App [weapp] with id [0] and pid [31679], exited with code [0] via signal [SIGINT]
PM2        | 2017-05-16 19:07:59: Proc is not defined anymore or is being killed
PM2        | 2017-05-16 19:07:59: Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | 2017-05-16 19:07:59: App name:weapp id:0 online
PM2        | 2017-05-16 19:08:00: App [weapp] with id [0] and pid [31689], exited with code [1] via signal [SIGINT]
PM2        | 2017-05-16 19:08:00: Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | 2017-05-16 19:08:00: App name:weapp id:0 online
PM2        | 2017-05-16 19:08:01: App [weapp] with id [0] and pid [31709], exited with code [1] via signal [SIGINT]
PM2        | 2017-05-16 19:08:01: Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | 2017-05-16 19:08:01: App name:weapp id:0 online
PM2        | 2017-05-16 19:08:01: App [weapp] with id [0] and pid [31733], exited with code [1] via signal [SIGINT]
PM2        | 2017-05-16 19:08:01: Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | 2017-05-16 19:08:01: App name:weapp id:0 online
PM2        | 2017-05-16 19:08:02: App [weapp] with id [0] and pid [31802], exited with code [1] via signal [SIGINT]
PM2        | 2017-05-16 19:08:02: Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | 2017-05-16 19:08:02: App name:weapp id:0 online
PM2        | 2017-05-16 19:08:03: App [weapp] with id [0] and pid [31822], exited with code [1] via signal [SIGINT]
PM2        | 2017-05-16 19:08:03: Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | 2017-05-16 19:08:03: App name:weapp id:0 online
PM2        | 2017-05-16 19:08:03: App [weapp] with id [0] and pid [31842], exited with code [1] via signal [SIGINT]
PM2        | 2017-05-16 19:08:03: Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | 2017-05-16 19:08:03: App name:weapp id:0 online
PM2        | 2017-05-16 19:08:04: App [weapp] with id [0] and pid [31862], exited with code [1] via signal [SIGINT]
PM2        | 2017-05-16 19:08:04: Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | 2017-05-16 19:08:04: App name:weapp id:0 online
PM2        | 2017-05-16 19:08:04: App [weapp] with id [0] and pid [31882], exited with code [1] via signal [SIGINT]
PM2        | 2017-05-16 19:08:04: Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | 2017-05-16 19:08:04: App name:weapp id:0 online
PM2        | 2017-05-16 19:08:05: App [weapp] with id [0] and pid [31903], exited with code [1] via signal [SIGINT]
PM2        | 2017-05-16 19:08:05: Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | 2017-05-16 19:08:05: App name:weapp id:0 online
PM2        | 2017-05-16 19:08:06: App [weapp] with id [0] and pid [31924], exited with code [1] via signal [SIGINT]
PM2        | 2017-05-16 19:08:06: Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | 2017-05-16 19:08:06: App name:weapp id:0 online
PM2        | 2017-05-16 19:08:06: App [weapp] with id [0] and pid [31945], exited with code [1] via signal [SIGINT]
PM2        | 2017-05-16 19:08:06: Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | 2017-05-16 19:08:06: App name:weapp id:0 online
PM2        | 2017-05-16 19:08:07: App [weapp] with id [0] and pid [31965], exited with code [1] via signal [SIGINT]
PM2        | 2017-05-16 19:08:07: Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | 2017-05-16 19:08:07: App name:weapp id:0 online
PM2        | 2017-05-16 19:08:08: App [weapp] with id [0] and pid [31986], exited with code [1] via signal [SIGINT]
PM2        | 2017-05-16 19:08:08: Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | 2017-05-16 19:08:08: App name:weapp id:0 online
PM2        | 2017-05-16 19:08:08: App [weapp] with id [0] and pid [32007], exited with code [1] via signal [SIGINT]
PM2        | 2017-05-16 19:08:08: Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | 2017-05-16 19:08:08: App name:weapp id:0 online
PM2        | 2017-05-16 19:08:09: App [weapp] with id [0] and pid [32027], exited with code [1] via signal [SIGINT]
PM2        | 2017-05-16 19:08:09: Script /data/release/node-weapp-demo/app.js had too many unstable restarts (16). Stopped. "errored"
PM2        | 2017-05-16 19:10:13: Change detected on path business/wxPay2.js for app weapp - restarting
PM2        | 2017-05-16 19:10:13: Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | 2017-05-16 19:10:13: App name:weapp id:0 online
PM2        | 2017-05-16 19:10:13: Change detected on path business/wxPay2.js for app weapp - restarting
PM2        | 2017-05-16 19:10:13: Stopping app:weapp id:0
PM2        | 2017-05-16 19:10:13: App [weapp] with id [0] and pid [32171], exited with code [0] via signal [SIGINT]
PM2        | 2017-05-16 19:10:13: Proc is not defined anymore or is being killed
PM2        | 2017-05-16 19:10:13: Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | 2017-05-16 19:10:13: App name:weapp id:0 online
PM2        | 2017-05-16 19:10:14: App [weapp] with id [0] and pid [32187], exited with code [1] via signal [SIGINT]
PM2        | 2017-05-16 19:10:14: Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | 2017-05-16 19:10:14: App name:weapp id:0 online
PM2        | 2017-05-16 19:10:14: App [weapp] with id [0] and pid [32207], exited with code [1] via signal [SIGINT]
PM2        | 2017-05-16 19:10:14: Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | 2017-05-16 19:10:14: App name:weapp id:0 online
PM2        | 2017-05-16 19:10:15: App [weapp] with id [0] and pid [32227], exited with code [1] via signal [SIGINT]
PM2        | 2017-05-16 19:10:15: Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | 2017-05-16 19:10:15: App name:weapp id:0 online
PM2        | 2017-05-16 19:10:15: App [weapp] with id [0] and pid [32247], exited with code [1] via signal [SIGINT]
PM2        | 2017-05-16 19:10:15: Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | 2017-05-16 19:10:15: App name:weapp id:0 online
PM2        | 2017-05-16 19:10:16: App [weapp] with id [0] and pid [32267], exited with code [1] via signal [SIGINT]
PM2        | 2017-05-16 19:10:16: Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | 2017-05-16 19:10:16: App name:weapp id:0 online
PM2        | 2017-05-16 19:10:16: App [weapp] with id [0] and pid [32287], exited with code [1] via signal [SIGINT]
PM2        | 2017-05-16 19:10:16: Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | 2017-05-16 19:10:16: App name:weapp id:0 online
PM2        | 2017-05-16 19:10:17: App [weapp] with id [0] and pid [32307], exited with code [1] via signal [SIGINT]
PM2        | 2017-05-16 19:10:17: Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | 2017-05-16 19:10:17: App name:weapp id:0 online
PM2        | 2017-05-16 19:10:18: App [weapp] with id [0] and pid [32327], exited with code [1] via signal [SIGINT]
PM2        | 2017-05-16 19:10:18: Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | 2017-05-16 19:10:18: App name:weapp id:0 online
PM2        | 2017-05-16 19:10:18: App [weapp] with id [0] and pid [32347], exited with code [1] via signal [SIGINT]
PM2        | 2017-05-16 19:10:18: Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | 2017-05-16 19:10:18: App name:weapp id:0 online
PM2        | 2017-05-16 19:10:19: App [weapp] with id [0] and pid [32367], exited with code [1] via signal [SIGINT]
PM2        | 2017-05-16 19:10:19: Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | 2017-05-16 19:10:19: App name:weapp id:0 online
PM2        | 2017-05-16 19:10:20: App [weapp] with id [0] and pid [32387], exited with code [1] via signal [SIGINT]
PM2        | 2017-05-16 19:10:20: Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | 2017-05-16 19:10:20: App name:weapp id:0 online
PM2        | 2017-05-16 19:10:20: App [weapp] with id [0] and pid [32407], exited with code [1] via signal [SIGINT]
PM2        | 2017-05-16 19:10:20: Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | 2017-05-16 19:10:20: App name:weapp id:0 online
PM2        | 2017-05-16 19:10:21: App [weapp] with id [0] and pid [32427], exited with code [1] via signal [SIGINT]
PM2        | 2017-05-16 19:10:21: Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | 2017-05-16 19:10:21: App name:weapp id:0 online
PM2        | 2017-05-16 19:10:21: App [weapp] with id [0] and pid [32447], exited with code [1] via signal [SIGINT]
PM2        | 2017-05-16 19:10:21: Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | 2017-05-16 19:10:21: App name:weapp id:0 online
PM2        | 2017-05-16 19:10:22: App [weapp] with id [0] and pid [32467], exited with code [1] via signal [SIGINT]
PM2        | 2017-05-16 19:10:22: Script /data/release/node-weapp-demo/app.js had too many unstable restarts (16). Stopped. "errored"
PM2        | 2017-05-16 19:12:40: Change detected on path business/wxPay2.js for app weapp - restarting
PM2        | 2017-05-16 19:12:40: Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | 2017-05-16 19:12:40: App name:weapp id:0 online
PM2        | 2017-05-16 19:12:40: Change detected on path business/wxPay2.js for app weapp - restarting
PM2        | 2017-05-16 19:12:40: Stopping app:weapp id:0
PM2        | 2017-05-16 19:12:40: Proc is not defined anymore or is being killed
PM2        | 2017-05-16 19:12:40: App [weapp] with id [0] and pid [32618], exited with code [0] via signal [SIGINT]
PM2        | 2017-05-16 19:12:40: Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | 2017-05-16 19:12:40: App name:weapp id:0 online
PM2        | 2017-05-16 19:12:41: App [weapp] with id [0] and pid [32628], exited with code [1] via signal [SIGINT]
PM2        | 2017-05-16 19:12:41: Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | 2017-05-16 19:12:41: App name:weapp id:0 online
PM2        | 2017-05-16 19:12:42: App [weapp] with id [0] and pid [32648], exited with code [1] via signal [SIGINT]
PM2        | 2017-05-16 19:12:42: Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | 2017-05-16 19:12:42: App name:weapp id:0 online
PM2        | 2017-05-16 19:12:42: App [weapp] with id [0] and pid [32668], exited with code [1] via signal [SIGINT]
PM2        | 2017-05-16 19:12:42: Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | 2017-05-16 19:12:42: App name:weapp id:0 online
PM2        | 2017-05-16 19:12:43: App [weapp] with id [0] and pid [32688], exited with code [1] via signal [SIGINT]
PM2        | 2017-05-16 19:12:43: Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | 2017-05-16 19:12:43: App name:weapp id:0 online
PM2        | 2017-05-16 19:12:43: App [weapp] with id [0] and pid [32708], exited with code [1] via signal [SIGINT]
PM2        | 2017-05-16 19:12:43: Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | 2017-05-16 19:12:43: App name:weapp id:0 online
PM2        | 2017-05-16 19:12:44: App [weapp] with id [0] and pid [32728], exited with code [1] via signal [SIGINT]
PM2        | 2017-05-16 19:12:44: Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | 2017-05-16 19:12:44: App name:weapp id:0 online
PM2        | 2017-05-16 19:12:44: App [weapp] with id [0] and pid [32748], exited with code [1] via signal [SIGINT]
PM2        | 2017-05-16 19:12:44: Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | 2017-05-16 19:12:44: App name:weapp id:0 online
PM2        | 2017-05-16 19:12:45: App [weapp] with id [0] and pid [300], exited with code [1] via signal [SIGINT]
